https://whitewolf.fandom.com/wiki/Celerity_(VTM)	Celerity	skill	1	Cat's Grace	Description
https://whitewolf.fandom.com/wiki/Celerity_(VTM)	Celerity	skill	1	Rapid Reflexes	N/A
https://whitewolf.fandom.com/wiki/Celerity_(VTM)	Celerity	skill	2	Fleetness	N/A
https://whitewolf.fandom.com/wiki/Celerity_(VTM)	Celerity	skill	3	Blink	N/A
https://whitewolf.fandom.com/wiki/Celerity_(VTM)	Celerity	skill	3	Traversal	N/A
https://whitewolf.fandom.com/wiki/Celerity_(VTM)	Celerity	skill	4	Draught of Elegance	N/A
https://whitewolf.fandom.com/wiki/Celerity_(VTM)	Celerity	skill	4	Unerring Aim	N/A
https://whitewolf.fandom.com/wiki/Celerity_(VTM)	Celerity	skill	5	Lightning Strike	N/A
https://whitewolf.fandom.com/wiki/Celerity_(VTM)	Celerity	skill	5	Split Second	N/A
https://whitewolf.fandom.com/wiki/Celerity_(VTM)	Celerity	skill	6	Flawless Parry	N/A
https://whitewolf.fandom.com/wiki/Celerity_(VTM)	Celerity	skill	6	Precision	N/A
https://whitewolf.fandom.com/wiki/Celerity_(VTM)	Celerity	skill	6	Projectile	N/A
https://whitewolf.fandom.com/wiki/Celerity_(VTM)	Celerity	skill	6	Tireless Tread	N/A
https://whitewolf.fandom.com/wiki/Celerity_(VTM)	Celerity	skill	6	Quickness	N/A
https://whitewolf.fandom.com/wiki/Celerity_(VTM)	Celerity	skill	6	Momentum	N/A
https://whitewolf.fandom.com/wiki/Celerity_(VTM)	Celerity	skill	7	Celerity Refinement	N/A
https://whitewolf.fandom.com/wiki/Celerity_(VTM)	Celerity	skill	7	Flower of Death	N/A
https://whitewolf.fandom.com/wiki/Celerity_(VTM)	Celerity	skill	7	Quickness	N/A
https://whitewolf.fandom.com/wiki/Celerity_(VTM)	Celerity	skill	7	Stutter-Step	N/A
https://whitewolf.fandom.com/wiki/Celerity_(VTM)	Celerity	skill	8	Physical Defiance	N/A
https://whitewolf.fandom.com/wiki/Celerity_(VTM)	Celerity	skill	8	The Unseen Storm	N/A
https://whitewolf.fandom.com/wiki/Celerity_(VTM)	Celerity	skill	8	Time out of Time	N/A
https://whitewolf.fandom.com/wiki/Celerity_(VTM)	Celerity	skill	8	Zephyr	N/A
https://whitewolf.fandom.com/wiki/Celerity_(VTM)	Celerity	skill	9	Paragon of Motion	N/A
https://whitewolf.fandom.com/wiki/Celerity_(VTM)	Celerity	skill	9	Between the Ticks	N/A
https://whitewolf.fandom.com/wiki/Potence	Potence	skill	6	Imprint	N/A
https://whitewolf.fandom.com/wiki/Potence	Potence	skill	6	Master of the Forge	N/A
https://whitewolf.fandom.com/wiki/Potence	Potence	skill	6	Relentless Pursuit	N/A
https://whitewolf.fandom.com/wiki/Potence	Potence	skill	6	The Fist of Caine	N/A
https://whitewolf.fandom.com/wiki/Potence	Potence	skill	6	The Gentle Rebuke	N/A
https://whitewolf.fandom.com/wiki/Potence	Potence	skill	6	Crush	N/A
https://whitewolf.fandom.com/wiki/Potence	Potence	skill	7	Earthshock	N/A
https://whitewolf.fandom.com/wiki/Potence	Potence	skill	7	Fist of the Titans	N/A
https://whitewolf.fandom.com/wiki/Potence	Potence	skill	7	Immovable Object	N/A
https://whitewolf.fandom.com/wiki/Potence	Potence	skill	7	The Forger's Hammer	N/A
https://whitewolf.fandom.com/wiki/Potence	Potence	skill	7	Brutality	N/A
https://whitewolf.fandom.com/wiki/Potence	Potence	skill	8	Aftershock	N/A
https://whitewolf.fandom.com/wiki/Potence	Potence	skill	8	Flick	N/A
https://whitewolf.fandom.com/wiki/Potence	Potence	skill	8	Lend the Supernatural Vigor	N/A
https://whitewolf.fandom.com/wiki/Potence	Potence	skill	8	Touch of Pain	N/A
https://whitewolf.fandom.com/wiki/Potence	Potence	skill	9	Might of the Heroes	N/A
https://whitewolf.fandom.com/wiki/Potence	Potence	skill	1	Lethal Body	N/A
https://whitewolf.fandom.com/wiki/Potence	Potence	skill	1	Soaring Leap	N/A
https://whitewolf.fandom.com/wiki/Potence	Potence	skill	2	Prowess	N/A
https://whitewolf.fandom.com/wiki/Potence	Potence	skill	3	Brutal Feed	N/A
https://whitewolf.fandom.com/wiki/Potence	Potence	skill	3	Spark of Rage	N/A
https://whitewolf.fandom.com/wiki/Potence	Potence	skill	3	Uncanny Grip	N/A
https://whitewolf.fandom.com/wiki/Potence	Potence	skill	4	Draught of Might	N/A
https://whitewolf.fandom.com/wiki/Potence	Potence	skill	5	Earthshock	N/A
https://whitewolf.fandom.com/wiki/Potence	Potence	skill	5	Fist of Caine	N/A
https://whitewolf.fandom.com/wiki/Obfuscate_(VTM)	Obfuscate	skill	6	Blithe Acceptance	N/A
https://whitewolf.fandom.com/wiki/Obfuscate_(VTM)	Obfuscate	skill	6	Busy Doing Nothing	N/A
https://whitewolf.fandom.com/wiki/Obfuscate_(VTM)	Obfuscate	skill	6	Conceal	N/A
https://whitewolf.fandom.com/wiki/Obfuscate_(VTM)	Obfuscate	skill	6	Confusion of the Eye	N/A
https://whitewolf.fandom.com/wiki/Obfuscate_(VTM)	Obfuscate	skill	6	Diastatsis	N/A
https://whitewolf.fandom.com/wiki/Obfuscate_(VTM)	Obfuscate	skill	6	Displacement	N/A
https://whitewolf.fandom.com/wiki/Obfuscate_(VTM)	Obfuscate	skill	6	Gemini's Mirror	N/A
https://whitewolf.fandom.com/wiki/Obfuscate_(VTM)	Obfuscate	skill	6	Invisible Weapon	N/A
https://whitewolf.fandom.com/wiki/Obfuscate_(VTM)	Obfuscate	skill	6	Manifold Guise	N/A
https://whitewolf.fandom.com/wiki/Obfuscate_(VTM)	Obfuscate	skill	6	Mask of Janus	N/A
https://whitewolf.fandom.com/wiki/Obfuscate_(VTM)	Obfuscate	skill	6	Mental Maze	N/A
https://whitewolf.fandom.com/wiki/Obfuscate_(VTM)	Obfuscate	skill	6	Mind Blank	N/A
https://whitewolf.fandom.com/wiki/Obfuscate_(VTM)	Obfuscate	skill	6	Scrawl	N/A
https://whitewolf.fandom.com/wiki/Obfuscate_(VTM)	Obfuscate	skill	6	Soul Mask	N/A
https://whitewolf.fandom.com/wiki/Obfuscate_(VTM)	Obfuscate	skill	7	Cache	N/A
https://whitewolf.fandom.com/wiki/Obfuscate_(VTM)	Obfuscate	skill	7	Cloak	N/A
https://whitewolf.fandom.com/wiki/Obfuscate_(VTM)	Obfuscate	skill	7	Fortress of Silence	N/A
https://whitewolf.fandom.com/wiki/Obfuscate_(VTM)	Obfuscate	skill	7	Veil of Blissful Ignorance	N/A
https://whitewolf.fandom.com/wiki/Obfuscate_(VTM)	Obfuscate	skill	7	Veil the Legions	N/A
https://whitewolf.fandom.com/wiki/Obfuscate_(VTM)	Obfuscate	skill	7	Visit Faerieland	N/A
https://whitewolf.fandom.com/wiki/Obfuscate_(VTM)	Obfuscate	skill	8	Horrid Countenance	N/A
https://whitewolf.fandom.com/wiki/Obfuscate_(VTM)	Obfuscate	skill	8	Old Friend	N/A
https://whitewolf.fandom.com/wiki/Obfuscate_(VTM)	Obfuscate	skill	8	Phantom Haunter	N/A
https://whitewolf.fandom.com/wiki/Obfuscate_(VTM)	Obfuscate	skill	9	Create Name	N/A
https://whitewolf.fandom.com/wiki/Obfuscate_(VTM)	Obfuscate	skill	9	Obscure God's Creation	N/A
https://whitewolf.fandom.com/wiki/Obfuscate_(VTM)	Obfuscate	skill	10	Memories Fading Glimpse	N/A
https://whitewolf.fandom.com/wiki/Obfuscate_(VTM)	Obfuscate	skill	10	Plot Device	N/A
https://whitewolf.fandom.com/wiki/Obfuscate_(VTM)	Obfuscate	skill	1	Cloak of Shadows	N/A
https://whitewolf.fandom.com/wiki/Obfuscate_(VTM)	Obfuscate	skill	1	Silence of Death	N/A
https://whitewolf.fandom.com/wiki/Obfuscate_(VTM)	Obfuscate	skill	2	Unseen Passage	N/A
https://whitewolf.fandom.com/wiki/Obfuscate_(VTM)	Obfuscate	skill	2	Chimerstry	N/A
https://whitewolf.fandom.com/wiki/Obfuscate_(VTM)	Obfuscate	skill	3	Ghost in the Machine	N/A
https://whitewolf.fandom.com/wiki/Obfuscate_(VTM)	Obfuscate	skill	3	Mask of a Thousand Faces	N/A
https://whitewolf.fandom.com/wiki/Obfuscate_(VTM)	Obfuscate	skill	3	Fata Morgana	N/A
https://whitewolf.fandom.com/wiki/Obfuscate_(VTM)	Obfuscate	skill	3	Mental Maze[4]	N/A
https://whitewolf.fandom.com/wiki/Obfuscate_(VTM)	Obfuscate	skill	4	Conceal	N/A
https://whitewolf.fandom.com/wiki/Obfuscate_(VTM)	Obfuscate	skill	4	Vanish	N/A
https://whitewolf.fandom.com/wiki/Obfuscate_(VTM)	Obfuscate	skill	5	Cloak the Gathering	N/A
https://whitewolf.fandom.com/wiki/Obfuscate_(VTM)	Obfuscate	skill	5	Imposter's Guise	N/A
https://whitewolf.fandom.com/wiki/Presence_(VTM)	Presence	skill	6	Aire of Elation	N/A
https://whitewolf.fandom.com/wiki/Presence_(VTM)	Presence	skill	6	Capture Reality	N/A
https://whitewolf.fandom.com/wiki/Presence_(VTM)	Presence	skill	6	Force of Personality	N/A
https://whitewolf.fandom.com/wiki/Presence_(VTM)	Presence	skill	6	Intensification	N/A
https://whitewolf.fandom.com/wiki/Presence_(VTM)	Presence	skill	6	Love	N/A
https://whitewolf.fandom.com/wiki/Presence_(VTM)	Presence	skill	6	Melusine's Song	N/A
https://whitewolf.fandom.com/wiki/Presence_(VTM)	Presence	skill	6	Paralyzing Glance	N/A
https://whitewolf.fandom.com/wiki/Presence_(VTM)	Presence	skill	6	Passion	N/A
https://whitewolf.fandom.com/wiki/Presence_(VTM)	Presence	skill	6	Renew the Earthly Pleasures	N/A
https://whitewolf.fandom.com/wiki/Presence_(VTM)	Presence	skill	6	Siren's Song	N/A
https://whitewolf.fandom.com/wiki/Presence_(VTM)	Presence	skill	6	Spark of Rage	N/A
https://whitewolf.fandom.com/wiki/Presence_(VTM)	Presence	skill	6	Star Magnetism	N/A
https://whitewolf.fandom.com/wiki/Presence_(VTM)	Presence	skill	6	Two-Tiered Communication	N/A
https://whitewolf.fandom.com/wiki/Presence_(VTM)	Presence	skill	6	Vengeance of the Martyr's Legacy	N/A
https://whitewolf.fandom.com/wiki/Presence_(VTM)	Presence	skill	7	Cooperation	N/A
https://whitewolf.fandom.com/wiki/Presence_(VTM)	Presence	skill	7	Fires of Conviction	N/A
https://whitewolf.fandom.com/wiki/Presence_(VTM)	Presence	skill	7	Mask Empathy	N/A
https://whitewolf.fandom.com/wiki/Presence_(VTM)	Presence	skill	7	Mind Numb	N/A
https://whitewolf.fandom.com/wiki/Presence_(VTM)	Presence	skill	7	Phobia	N/A
https://whitewolf.fandom.com/wiki/Presence_(VTM)	Presence	skill	7	Scourging the Instinct	N/A
https://whitewolf.fandom.com/wiki/Presence_(VTM)	Presence	skill	7	Unholy Penance	N/A
https://whitewolf.fandom.com/wiki/Presence_(VTM)	Presence	skill	7	Vengeance of the Martyr's Legacy	N/A
https://whitewolf.fandom.com/wiki/Presence_(VTM)	Presence	skill	8	Bloodlust	N/A
https://whitewolf.fandom.com/wiki/Presence_(VTM)	Presence	skill	8	Corruption	N/A
https://whitewolf.fandom.com/wiki/Presence_(VTM)	Presence	skill	8	Invoke Frenzy	N/A
https://whitewolf.fandom.com/wiki/Presence_(VTM)	Presence	skill	8	Ironclad Command	N/A
https://whitewolf.fandom.com/wiki/Presence_(VTM)	Presence	skill	8	Perfect Paragon	N/A
https://whitewolf.fandom.com/wiki/Presence_(VTM)	Presence	skill	9	A Perfect World	N/A
https://whitewolf.fandom.com/wiki/Presence_(VTM)	Presence	skill	9	Pulse of the City	N/A
https://whitewolf.fandom.com/wiki/Presence_(VTM)	Presence	skill	10	Dream World	N/A
https://whitewolf.fandom.com/wiki/Presence_(VTM)	Presence	skill	10	Plot Device	N/A
https://whitewolf.fandom.com/wiki/Presence_(VTM)	Presence	skill	1	Awe	N/A
https://whitewolf.fandom.com/wiki/Presence_(VTM)	Presence	skill	1	Daunt	N/A
https://whitewolf.fandom.com/wiki/Presence_(VTM)	Presence	skill	1	Eyes of the Serpent	N/A
https://whitewolf.fandom.com/wiki/Presence_(VTM)	Presence	skill	2	Lingering Kiss	N/A
https://whitewolf.fandom.com/wiki/Presence_(VTM)	Presence	skill	3	Dread Gaze	N/A
https://whitewolf.fandom.com/wiki/Presence_(VTM)	Presence	skill	3	Entrancement	N/A
https://whitewolf.fandom.com/wiki/Presence_(VTM)	Presence	skill	3	True Love's Face	N/A
https://whitewolf.fandom.com/wiki/Presence_(VTM)	Presence	skill	4	Irresistible Voice	N/A
https://whitewolf.fandom.com/wiki/Presence_(VTM)	Presence	skill	4	Summon	N/A
https://whitewolf.fandom.com/wiki/Presence_(VTM)	Presence	skill	4	Magnum Opus	N/A
https://whitewolf.fandom.com/wiki/Presence_(VTM)	Presence	skill	5	Majesty	N/A
https://whitewolf.fandom.com/wiki/Presence_(VTM)	Presence	skill	5	Star Magnetism	N/A
https://whitewolf.fandom.com/wiki/Animalism_(VTM)	Animalism	skill	6	Animal Succulence	N/A
https://whitewolf.fandom.com/wiki/Animalism_(VTM)	Animalism	skill	6	Beast Walk	N/A
https://whitewolf.fandom.com/wiki/Animalism_(VTM)	Animalism	skill	6	Deep Song	N/A
https://whitewolf.fandom.com/wiki/Animalism_(VTM)	Animalism	skill	6	Eye of the Szlachta	N/A
https://whitewolf.fandom.com/wiki/Animalism_(VTM)	Animalism	skill	6	Gap of Ages	N/A
https://whitewolf.fandom.com/wiki/Animalism_(VTM)	Animalism	skill	6	Pact with Animals	N/A
https://whitewolf.fandom.com/wiki/Animalism_(VTM)	Animalism	skill	6	Quell the Herd	N/A
https://whitewolf.fandom.com/wiki/Animalism_(VTM)	Animalism	skill	6	Sense the Savage Way	N/A
https://whitewolf.fandom.com/wiki/Animalism_(VTM)	Animalism	skill	6	Shared Soul	N/A
https://whitewolf.fandom.com/wiki/Animalism_(VTM)	Animalism	skill	6	Shepherd's Innocence	N/A
https://whitewolf.fandom.com/wiki/Animalism_(VTM)	Animalism	skill	6	Song in the Dark	N/A
https://whitewolf.fandom.com/wiki/Animalism_(VTM)	Animalism	skill	6	Species Speech	N/A
https://whitewolf.fandom.com/wiki/Animalism_(VTM)	Animalism	skill	6	Tainted Oasis	N/A
https://whitewolf.fandom.com/wiki/Animalism_(VTM)	Animalism	skill	6	Tier of Souls	N/A
https://whitewolf.fandom.com/wiki/Animalism_(VTM)	Animalism	skill	7	Conquer the Beast	N/A
https://whitewolf.fandom.com/wiki/Animalism_(VTM)	Animalism	skill	7	Master's Voice	N/A
https://whitewolf.fandom.com/wiki/Animalism_(VTM)	Animalism	skill	7	Send the Eighth Plague	N/A
https://whitewolf.fandom.com/wiki/Animalism_(VTM)	Animalism	skill	7	Stampede	N/A
https://whitewolf.fandom.com/wiki/Animalism_(VTM)	Animalism	skill	7	Twist the Feral Will	N/A
https://whitewolf.fandom.com/wiki/Animalism_(VTM)	Animalism	skill	7	Beast Shard	N/A
https://whitewolf.fandom.com/wiki/Animalism_(VTM)	Animalism	skill	8	Crimson Fury	N/A
https://whitewolf.fandom.com/wiki/Animalism_(VTM)	Animalism	skill	8	Mass Summons	N/A
https://whitewolf.fandom.com/wiki/Animalism_(VTM)	Animalism	skill	8	Taunt the Caged Beast	N/A
https://whitewolf.fandom.com/wiki/Animalism_(VTM)	Animalism	skill	8	Twin Spirits	N/A
https://whitewolf.fandom.com/wiki/Animalism_(VTM)	Animalism	skill	8	Unchain the Ferocious Beast	N/A
https://whitewolf.fandom.com/wiki/Animalism_(VTM)	Animalism	skill	9	Eyes of the Forest	N/A
https://whitewolf.fandom.com/wiki/Animalism_(VTM)	Animalism	skill	9	Flesh Bond	N/A
https://whitewolf.fandom.com/wiki/Animalism_(VTM)	Animalism	skill	9	Free the Beast Within	N/A
https://whitewolf.fandom.com/wiki/Animalism_(VTM)	Animalism	skill	9	Unchain the Beast	N/A
https://whitewolf.fandom.com/wiki/Animalism_(VTM)	Animalism	skill	10	Army of Beasts	N/A
https://whitewolf.fandom.com/wiki/Animalism_(VTM)	Animalism	skill	10	Plot Device	N/A
https://whitewolf.fandom.com/wiki/Animalism_(VTM)	Animalism	skill	1	Bound Famulus	N/A
https://whitewolf.fandom.com/wiki/Animalism_(VTM)	Animalism	skill	1	Sense the Beast	N/A
https://whitewolf.fandom.com/wiki/Animalism_(VTM)	Animalism	skill	2	Feral Whispers	N/A
https://whitewolf.fandom.com/wiki/Animalism_(VTM)	Animalism	skill	2	Atavism	N/A
https://whitewolf.fandom.com/wiki/Animalism_(VTM)	Animalism	skill	3	Animal Succulence	N/A
https://whitewolf.fandom.com/wiki/Animalism_(VTM)	Animalism	skill	3	Quell the Beast	N/A
https://whitewolf.fandom.com/wiki/Animalism_(VTM)	Animalism	skill	3	Unliving Hive	N/A
https://whitewolf.fandom.com/wiki/Animalism_(VTM)	Animalism	skill	4	Subsume the Spirit	N/A
https://whitewolf.fandom.com/wiki/Animalism_(VTM)	Animalism	skill	5	Animal Dominion	N/A
https://whitewolf.fandom.com/wiki/Animalism_(VTM)	Animalism	skill	5	Drawing Out the Beast	N/A
https://whitewolf.fandom.com/wiki/Fortitude	Fortitude	skill	1	Resilience	N/A
https://whitewolf.fandom.com/wiki/Fortitude	Fortitude	skill	1	Unswayable Mind	N/A
https://whitewolf.fandom.com/wiki/Fortitude	Fortitude	skill	2	Toughness	N/A
https://whitewolf.fandom.com/wiki/Fortitude	Fortitude	skill	2	Enduring Beasts	N/A
https://whitewolf.fandom.com/wiki/Fortitude	Fortitude	skill	2	Obdurate	N/A
https://whitewolf.fandom.com/wiki/Fortitude	Fortitude	skill	2	Valeren	N/A
https://whitewolf.fandom.com/wiki/Fortitude	Fortitude	skill	3	Defy Bane	N/A
https://whitewolf.fandom.com/wiki/Fortitude	Fortitude	skill	3	Fortify the Inner Facade	N/A
https://whitewolf.fandom.com/wiki/Fortitude	Fortitude	skill	4	Draught of Endurance	N/A
https://whitewolf.fandom.com/wiki/Fortitude	Fortitude	skill	4	Shatter	N/A
https://whitewolf.fandom.com/wiki/Fortitude	Fortitude	skill	5	Flesh of Marble	N/A
https://whitewolf.fandom.com/wiki/Fortitude	Fortitude	skill	5	Prowess of Pain	N/A
https://whitewolf.fandom.com/wiki/Fortitude	Fortitude	skill	6	Personal Armor	N/A
https://whitewolf.fandom.com/wiki/Fortitude	Fortitude	skill	6	Sensory Shield	N/A
https://whitewolf.fandom.com/wiki/Fortitude	Fortitude	skill	6	Stand Against All Foes	N/A
https://whitewolf.fandom.com/wiki/Fortitude	Fortitude	skill	6	Alabastard	N/A
https://whitewolf.fandom.com/wiki/Fortitude	Fortitude	skill	7	Armor of Kings	N/A
https://whitewolf.fandom.com/wiki/Fortitude	Fortitude	skill	7	Curse the Laurel	N/A
https://whitewolf.fandom.com/wiki/Fortitude	Fortitude	skill	7	Resilient Mind	N/A
https://whitewolf.fandom.com/wiki/Fortitude	Fortitude	skill	7	Shared Strength	N/A
https://whitewolf.fandom.com/wiki/Fortitude	Fortitude	skill	8	Adamantine	N/A
https://whitewolf.fandom.com/wiki/Fortitude	Fortitude	skill	8	Eternal Vigilance	N/A
https://whitewolf.fandom.com/wiki/Fortitude	Fortitude	skill	8	King of the Mountain	N/A
https://whitewolf.fandom.com/wiki/Fortitude	Fortitude	skill	8	Repair the Undead Flesh	N/A
https://whitewolf.fandom.com/wiki/Fortitude	Fortitude	skill	8	Armored Flesh	N/A
https://whitewolf.fandom.com/wiki/Fortitude	Fortitude	skill	9	Arm of Prometheus	N/A
https://whitewolf.fandom.com/wiki/Fortitude	Fortitude	skill	10	Plot Device	N/A
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	6	Adaptability	N/A
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	6	Adaptation	N/A
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	6	Blissful Slumber	N/A
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	6	Earth Control	N/A
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	6	Flesh of Marble	N/A
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	6	Loki's Gift	N/A
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	6	Shape Mastery	N/A
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	6	Smoke and Mirrors	N/A
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	7	Animal Swarm	N/A
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	7	Death's Hidden Crawl	N/A
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	7	Homunculus	N/A
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	7	Restore the Mortal Visage	N/A
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	7	Shape of the Beast's Wrath	N/A
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	7	Spectral Body	N/A
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	7	Turnabout	N/A
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	8	Movement of the Slowed Body	N/A
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	8	Mythic Form	N/A
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	8	Purify the Impaled Breast	N/A
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	8	Shape of the Inner Beast	N/A
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	9	Adaptation	N/A
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	9	Draught of Phoenix Blood	N/A
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	9	Dual Form	N/A
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	9	Inward Focus	N/A
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	10	Body of the Sun	N/A
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	10	Plot Device	N/A
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	1	Eyes of the Beast	N/A
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	1	Weight of the Feather	N/A
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	2	Feral Weapons	N/A
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	2	Vicissitude	N/A
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	3	Earth Meld	N/A
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	3	Shapechange	N/A
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	3	Fleshcrafting	N/A
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	4	Metamorphosis	N/A
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	4	Horrid Form	N/A
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	5	Mist Form	N/A
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	5	The Unfettered Heart	N/A
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	5	One with the Land	N/A
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	5	The Heart of Darkness	N/A
https://whitewolf.fandom.com/wiki/Dominate_(VTM)	Dominate	skill	6	Autonomic Mastery	N/A
https://whitewolf.fandom.com/wiki/Dominate_(VTM)	Dominate	skill	6	Chain the Psyche	N/A
https://whitewolf.fandom.com/wiki/Dominate_(VTM)	Dominate	skill	6	Command Obedience	N/A
https://whitewolf.fandom.com/wiki/Dominate_(VTM)	Dominate	skill	6	Fealty	N/A
https://whitewolf.fandom.com/wiki/Dominate_(VTM)	Dominate	skill	6	Implanted Opinion	N/A
https://whitewolf.fandom.com/wiki/Dominate_(VTM)	Dominate	skill	6	Loyalty	N/A
https://whitewolf.fandom.com/wiki/Dominate_(VTM)	Dominate	skill	6	Memory Block	N/A
https://whitewolf.fandom.com/wiki/Dominate_(VTM)	Dominate	skill	6	Obedience	N/A
https://whitewolf.fandom.com/wiki/Dominate_(VTM)	Dominate	skill	6	Oberon's Grail	N/A
